company_name,address_lines,person,phone,web
The Community,"['822 Richmond Street West', 'Toronto, ON', 'M6J 1C9']",Adam Savoni,416-361-0025,http://www.thecommunity.ca
The Conscious Builder,"['123 Beechwood Avenue', 'Ottawa, ON', 'K1M 1L5']",Casey Grey,613-693-0914,www.theconsciousbuilder.com
The Contract Framing Group Inc.,"['440 Wright Blvd.', 'Stratford, ON', 'N4Z 1H3']",Jason Francis,519-273-4600,contractframing.ca
The Corporation of the Town of Lakeshore,"['419 Notre Dame Street', 'Belle River, ON', 'N0R 1A0']",Morris Harding,519-728-2818,lakeshore.ca
The Creative Co-Opt,"['89 Collier St. Suite 200', 'Barrie, ON', 'L4M 1H2']",Gino Larice,705-985-8226,thecreativeco-opt.com
The Crew Real Estate,"['35 McQueen Drive', 'PARIS, ON', 'N3L 0A5']",Ben Dobrocky,226-920-8280,www.thecrewrealestate.com
The Daniels Corporation,"['130 Queens Quay East', 'Toronto, ON', 'M5A 0P6']",Remo Agostino,416-598-2129,http://www.danielshomes.ca
The Design Project,"['1174 Carol St.', 'Burlington, ON', 'L7S 2A1']",,(289) 337-1007,http://www.thedesignproject.ca
The Door Company,"['9236 Castor Road', 'Metcalfe, ON', 'K0A 2P0']",Greg Bell,613-821-2130,www.thedoorcompany.ca
The Effort Trust Company,"['50 King Street East', 'Hamilton, ON', 'L8N 1A6']",,(905) 528-8956,https://efforttrust.com/
The Fairway Collection (2536323 Ontario Ltd.),"['25 Buggey Lane', 'Ajax, ON', 'L1Z 1X4']",Paul Bigioni,905-686-2065,http://www.fairwaycollection.ca
The Finishers Toronto Renovations,"['36 Ruby Lang Lane', 'Toronto, ON', 'M8Z 0B7']",MARIA Donohue,416-910-0761,http://www.the-finishers.com
The GeoFocus Group,"['111 Zenway Boulevard', 'Vaughan, ON', 'L4H 3H9']",Craig Hill,416-622-0456,http://www.thegeofocusgroup.com
The Globe And Mail,"['351 King Street East', 'Toronto, ON', 'M5A 0N1']",Craig Hamilton,416-585-5612,http://www.globelink.ca
The Goldman Group,"['55 St. Clair Avenue West', 'Toronto, ON', 'M4V 2Y7']",Murray Goldman,416-962-9080,http://www.goldmangroup.com
The Healthy Abode Inc.,"['151 Bowie Avenue', 'Toronto, ON', 'M6E 2R1']",Angelina Sampieri,416-901-7527,http://www.TheHealthyAbode.ca
The Home Depot Canada,"['1 Concorde Gate', 'Toronto, ON', 'M3C 4H9']",Grayson Harsulla,416-609-0852,http://www.HomeDepot.com
The Jones Consulting Group Ltd.,"['229 Mapleview Drive East', 'Barrie, ON', 'L4N 0W5']",Ray Duhamel,705-734-2538,http://www.jonesconsulting.com
The Kaitlin Group,"['315-220 Duncan Mill Road', 'North York, ON', 'M3B 3J5']",William Daniell,905-642-7050,http://www.kaitlincorp.com
The Lake Partnership Inc.,"['94 Beechwood Ave', 'Ottawa, ON', 'K1L 8B2']",Etleva Sakajeva,613-842-5623,www.tlpi.ca
The Lanark Design/Build Group,"['494 Sugarbush Way, R.R. #3', 'Lanark, ON', 'K0G 1K0']",Mark Tritton,(613) 850-3707,www.ldbg.ca
The Lighting Shoppe Inc,"['1199 Wharncliffe Rd S', 'london, ON', 'N6L 1J9']",Will Kilgour,519-668-0178,http://www.thelightingshoppe.ca
The Marketing Factory Corp,"['133 Weber St. North', 'Waterloo, ON', 'N2J 3G9']",Edis Kardumovic,226-338-2401,www.themarketingfactory.ca
The MBTW Group / W Architect Inc.,"['255 Wicksteed Avenue', 'Toronto, ON', 'M4H 1G8']",Karen Miller,416-449-7767,http://www.mbtw-wai.com
The Meal Group,"['2083 Rebecca Street', 'Oakville, ON', 'L6L 2A1']",Jake Meal,416-996-0371,http://www.themealgroup.com
The Moro Group Builders Inc. (TMG),"['51 Constellation Court', 'Toronto, ON', 'M9W 1K4']",Marc Moro,416-679-8798,http://www.tmgbuilders.ca
The New Home Specialists Inc.,"['81 Copeland Crescent', 'Cookstown, ON', 'L0L 1L0']",Michele Iaccino,647-299-9401,https://www.TheNewHomeSpecialists.ca
The Niagara Independent,"['PO Box 23002', 'Welland, ON', 'L3C 7E7']",Chelsea McShane,905-329-5019,niagaraindependent.ca
The North Restore (1948476 Ontario Inc.),"['34 Merkley Square', 'Scarborough, ON', 'M1G 2Y6']",Erion Sulovari,647-725-7757,https://www.TheNorthRestore.com
The Odan/Detech Group Inc.,"['5230 South Service Road Unit 107', 'Burlington, ON', 'L7L 5K2']",,(905) 632-3811,http://www.odandetech.com
The Planning Centre,"['4535 County Rd 46', 'Maidstone, ON', 'N0R 1K0']",Steven Johnson,519-737-9011,theplanningcentre.ca
The Plumber,"['1540 Fanshawe ParkRd  W.', 'London, ON', 'N6H 5L8']",Robert Young,519-860-5350,N/A
The Pump Shop,"['Box 1054', 'Haliburton, ON', 'K0M 1S0']",Wade Woodward,705-457-2638,www.pumpshop.ca
The Raywal Limited Partnership,"['68 Green Lane', 'Thornhill, ON', 'L3T 6K8']",Sabrina Mammone,905-889-6243,raywal.com
The Raywal Limited Partnership,"['1116 Dearness Drive', 'London, ON', 'N6E 1N9']",Trevor Bellamy,519-266-2229,www.raywal.com
The Raywal Limited Partnership,"['68 Green Lane', 'Thornhill, ON', 'L3T 6K8']",Trevor Bellamy,905-889-6243,http://www.raywal.com
The Right Connection Inc,"['30091 St. Clair PKW,', 'Wallaceburg, ON', 'N8A 4L1']",Stephanie Matthew,519-365-2514,N/A
The Rockport Group,"['170 The Donway West', 'Don Mills, ON', 'M3C 2G3']",Jack Winberg,416-444-7391,http://www.rockportgroup.net
The Rose Corporation,"['156 Duncan Mills Road', 'Toronto, ON', 'M3B 3N2']",Daniel Berholz,416-449-3535,http://www.rosecorp.com
The Sarjeant Company Ltd.,"['15 Sarjeant Drive', 'Barrie, ON', 'L4N 4V9']",Chase Clark,705-728-2460,-
The Social Nation Inc.,"['35 Donwoods Drive', 'Toronto, ON', 'M4N 2E9']",Sarah Menbari,(647) 693-8494,http://www.thesocialnation.com
The Steel Centre,"['10 Currah Road', 'St.Thomas, ON', 'N5P 3P9']",Trevor Goold,519-633-3555,http://www.thesteelcentre.com
The TRH Group,"['261 Millway Avenue', 'Concord, ON', 'L4K 4K9']",Al Aiello,+1 (905) 669-9517,http://www.trh-group.com
The Tricar Group,"['3800 Colonel Talbot Road', 'London, ON', 'N6P 1H5']",Adam Carapella,519-546-6525,N/A
The Tricar Group,"['3800 Colonel Talbot Rd.', 'London, ON', 'N6P 1H5']",Jenna McKenney,519-652-8900,www.tricar.com
The Vince Gratta Team - REMAX,"['109 Portia Dr.', 'Ancaster, ON', 'L9G 3K9']",,(905) 515-3365,https://www.vincegratta.com/
The Vogue Development Group Inc.,"['1118 Centre Street', 'Thornhill, ON', 'L4J 7R9']",Garry Greenbaum,905-886-8500,N/A
The Vogue Devlopment Group,"['1118 Centre Street Unit 208', 'Thornhil, ON', 'L4J 7R9']",Josh Greenbaum,905-886-8500,www.voguegroup.com
The Wood Studio,"['30 Pacific Crt', 'London, ON', 'N5V 3K4']",Eliaz Polizoes,519-872-1350,www.thewoodstudio.ca
The Wycliffe Group Limited,"['34 Doncaster Avenue', 'Thornhill, ON', 'L3T 1L3']",Gary Bensky,905-881-3040,http://www.wycliffehomes.com
Theberge Homes,"['1600 Laperriere Ave', 'Ottawa, ON', 'K1Z 8P5']",Scott Garrod,613-421-1515,http://www.thebergehomes.com
Thermal Hydronic Supply Ltd ,"['101 Sharer Rd', 'Woodbridge, ON', 'L4L 8Z3']",Rick Wrobel,905-265-1527,https://radianthydronics.com/
Thermo Structure Inc.(Timber Block),"['600, rue Sicard', 'Mascouche, QC', 'J7K 3G5']",Greg Bruce,450-474-1009,N/A
Thomas Cochren Homes,"['P. O. Box 1300', 'Waterdown, ON', 'L0R 2H0']",Tom Cochren,(905) 689-3204,http://www.thomascochrenhomes.com
Thomas Wieland Construction Ltd.,"['3154 Harmony Road North', 'Oshawa, ON', 'L1H 0K1']",Thomas Wieland,905-655-4683,-
Thomasfield Homes,"['P.O. Box 1112, 295 Southgate Drive', 'Guelph, ON', 'N1H 6N3']",Tom McLaughlin,519-836-4332,N/A
Thomasfield Homes Limited,"['295 Southgate Drive, P.O. Box 1112', 'Guelph, ON', 'N1H 6N3']",Bruce Lasby,(519) 836-4332,-
Thomasfield Homes Limited,"['295 Southgate Drive, P.O. Box 1112', 'Guelph, ON', 'N1H 6N3']",Bruce Lasby,519-836-4332,www.thomasfieldhomes.com
Thompson Construction Inc,"['PO Box 490', 'Port Colborne, ON', 'L3K 5X7']",Dale Thompson,905-834-1710,https://www.Thompson-built.com
"Thomson, Rogers","['390 Bay Street', 'Toronto, ON', 'M5H 1W2']",Al Burton,416-868-3157,http://www.thomsonrogers.com
Thornridge Homes Ltd.,"['34 Doncaster Avenue', 'Thornhill, ON', 'L3T 4S1']",Marlene DiGiuseppe,905-669-4483,N/A
"Thorstone Consulting Services, Inc.","['P.O. Box 116', 'Sutton, ON', 'L0E 1R6']",Dan Stone,289-338-5101,http://www.thorstoneconsulting.ca
Three Codes,"['1241 Newmarket Street', 'Ottawa, ON', 'K1B 5N7']",Pierre St. Germain,613-842-4929,N/A
Three Hills Engineering,"['264 Coleman Street', 'Belleville, ON', 'K8P 3H7']",Curtis Vreugdenhil,613-902-0036,http://www.threehillsengineering.com/
Thryv Software,"['79 Wellington Street West', 'Toronto, ON', 'M5K 1N2']",Mary Brison,905-609-4330,https://www.Thryv.ca
Thunder Bay Home Builders' Association,"['857 North May Street', 'Thnder Bay, ON', 'P7C 3S2']",Harold Lindstrom,(807) 622-9645,-
Tice River Homes ,"['1919 Albion Road', 'Etobicoke, ON', 'M9W 6J9']",Ray Didonato,416-675-2682,www.ticeriverhomes.com
Tiffany Park Homes,"['601 Magnetic Drive', 'North York, ON', 'M3J 3J2']",Brett Saitowitz,416-665-8880,http://www.tiffanyparkhomes.com
Tiffany Park Homes Ltd.,"['601 Magnetic Drive, Unit 4', 'North York, ON', 'M3J 3J2']",Brett Saitowitz,416-665-8880,tiffanyparkhomes.com
 TimberCross Homes Inc. ,"['19 Brae Crescent', 'Stittsville, ON', 'K2S 1P6']",Todd Sinclair,613-818-7868,http://www.timbercrosshomes.com
Timberfield Roof Truss,"['2016 Oxford Street E.', 'London, ON', 'N5H 2R8']",Gord Moir,519-659-2711,www.timberfieldrooftruss.com
Timberland General Contractors (Windsor) Inc.,"['6224 Wales Court', 'Windsor, ON', 'N9J 3R7']",Gino Piccioni,519-978-3877,timberlandhomes.ca
Timberlee Glen Developments Ltd,"['1858 Avenue Road', 'Toronto, ON', 'M5M 3Z5']",Mike Florence,416-414-9411,N/A
Timberline Custom Homes,"['5584 Hwy 28', 'Woodview, ON', 'K0L 3E0']",Ray Northey,(705) 654-4312,www.timberlinecustomhomes.ca
Timbertec Construction,"['22664 Kent Bridge Road', 'Kent Bridge, ON', 'N0P 1V0']",Jasper Smids,519-809-1752,N/A
Times Group,"['3985 Highway 7 East', 'Markham, ON', 'L3R 2A2']",Hessam Ghadaki,905-940-6286,http://www.timesgroupcorp.com
Timescapes,"['407 Iroquois Shore Road', 'Oakvillle, ON', 'L6H 1M3']",,(905) 407-2611,https://www.timescapes.co/ca/home
TIPEQ Homes Inc.,"['3912 Chesswood Drive', 'Toronto, ON', 'M3J 2W6']",Sasha Lerkhbaum,416-623-8159,http://www.tipeq.ca
Titan Mortgage Group,"['13 King Street West', 'Stoney Creek, ON', 'L8G 1G9']",,(905) 662-6221,http://www.titanmortgages.ca
TitlePLUS,"['250 Yonge Street', 'Toronto, ON', 'M5B 2L7']",Chris Osti,416-598-5866,http://www.titleplus.ca
TJ Consulting Limited,"['65 Cedar Pointe Drive', 'Barrie, ON', 'L4N 9R3']",John Tjeerdsma,705-229-8525,http://www.tjconsulting.com
TLC Toronto ,"['218 Queen Street East', 'Toronto, ON', 'M5A 1S3']",Erick Herrera,604-971-2242,http://www.tradeslabour.com
Tolin Construction Management Ltd.,"['40 Snidercroft Road', 'Vaughan, ON', 'L4K 0B5']",Tony Gargaro,905-669-2711,N/A
Tolliver International Inc.,"['51 Wolseley Street', 'Toronto, ON', 'M5T 1A5']",Ian Tolliver,437-775-8500,http://www.TolliverInternational.com
Tom Prentice & Son's Trucking,"['P.O. Box 283', 'Minden, ON', 'K0M 2K0']",Jack Prentice,705-286-1428,-
Tomar Custom Homes,"['54 Bert G. Argue Drive', 'Stittsville, ON', 'K2S 2H2']",Thomas Clifford,613-836-1179,www.tomarcustomhomes.com
Tomas Pearce Interior Design Consulting Inc.,"['131 Miranda Avenue', 'Toronto, ON', 'M6B 3W8']",Tania Richardson,416-588-2088,http://www.tomaspearce.com
Tomic Construction Inc.,"['3247 Robert Dowd Street', 'Osgoode, ON', 'K0A 2W0']",Vojo Tomic,613-794-7394,www.tomicconstruction.com
Tomlinson Environmental Services,"['633 Fortune Cres', 'Kingston, ON', 'K7P 2T4']",Maria D'Amore,613-561-4975,N/A
Tooketree Passive Homes,"['385 Kenneth Avenue', 'North York, ON', 'M2N 4V9']",Rick Zytaruk,416-433-7984,http://www.Tooketree.com
Toolbox Strategies,"['2630 Bristol Circle Suite 600', 'Oakville, ON', 'L6H 6Z7']",Cary Kokkonen,(905) 829-2693,http://www.toolboxstrategies.com
"Top Shop, The","['502 First Street', 'London, ON', 'N5V 1Z3']",Carole McSweeney,519-455-9400,www.thetopshop.com
Torkin Manes LLP,"['151 Yonge Street', 'Toronto, ON', 'M5C 2W7']",Aaron English,416-777-5409,http://www.torkinmanes.com
Torlys,"['1900 Derry Rd', 'Mississauga, ON', 'L5S 1Y6']",Brian Pollock,905-999-4378,www.torlys.com
Torlys,"['1900 Derry Road East', 'Mississauga, ON', 'L5S 1Y6']",Cam Bowen,647-330-1589,www.torlys.com
TORLYS,"['1900 Derry Road', 'Mississauga, ON', 'L5S 1Y6']",Rob Craig,800-461-2573,www.torlys.com
Torlys,"['1900 Derry Road East', 'Mississauga, ON', 'L5S 1Y6']",Brian Pollock,877-721-6350,N/A
Torlys Inc.,"['1900 Derry Road East', 'Mississauga, ON', 'L5S 1Y6']",Cam Bowen,800-461-2573,https://torlys.com/
Torlys Inc.,"['1900 Derry Road East', 'Mississauga, ON', 'L5S 1Y6']",Sarah Mustapha,(905) 696-2383,http://www.torlys.com
Torlys Inc.,"['1900 Derry Road E.', 'Mississauga, ON', 'L5S 1Y6']",John Zilney,705-333-9468,www.torlys.com
Toronto Deck and Rail,"['1611 Finfar Court', 'Mississauga, ON', 'L5J 4K1']",Matthew Tombs,437-690-0100,https://www.TorontoDeckandRail.com
Toronto Digital Imaging,"['235 Admiral Blvd.', 'Mississauga, ON', 'L5T 2T3']",,(905) 672-9211,http://www.tdi-imaging.com
Toronto Digital Imaging Inc,"['235 Admiral Blvd', 'Mississauga, ON', 'L5T 1T3']",Linda Vizza Debono,416-806-4080,https://www.tdi-imaging.com
Toronto Dominion Bank / Canada Trust,"['3671 Strandherd Drive', 'Ottawa, ON', 'K2J 4G8']",Steven Kinnari,613-783-6119,www.td.com
Toronto Lands Corporation,"['60 St. Clair Avenue East', 'Toronto, ON', 'M4T 1N5']",Tina Kraljevic,416-393-0573,http://www.torontolandscorp.com
Toronto Redi-Mix Limited,"['401 Bowes Road', 'Concord, ON', 'L4K 1J4']",Grant Xu,416-798-7060,http://www.torontoredi-mix.com/
Toronto Star Newspapers Ltd.,"['8 Spadina Avenue', 'Toronto, ON', 'M5V 0S8']",Brian Cordingley,416-869-4154,http://www.thestar.com
Toronto Stockyards Land Development Board,"['199 Victoria Road South', 'Guelph, ON', 'N1E 6T9']",Brad Adams,226-388-0598,N/A
Toronto Tarping Corp.,"['3 Browning Court', 'Bolton, ON', 'L7E 5S6']",David Vigliatore,905-857-3266,http://www.torontotarping.com
Torreon Land Design + Build Inc.,"['239 Mersea Road 15', 'Leamington, ON', 'N8H 3V7']",Troy Torreon,519-647-7481,torreonland.com
Total Home Centre,"['754 B Lasalle Blvd', 'Sudbury, ON', 'P3A 4V4']",,705-560-5222,N/A
Total Living Concepts,"['464 Penetanguishene Road, R.R. 1', 'Barrie, ON', 'L4M 0H2']",Glen Prairie,705-721-9148,-
Total Plumbing Solutions,"['399 Talbot Street', 'St.Thomas, ON', 'N5P 1B7']",Adam Beverley,519-933-0014,www.totalplumbingsolutions.ca
Total Site Services,"['6522 Gelert Rd.', 'Haliburton, ON', 'K0M 1S0']",Pat Casey,705-457-9558,www.totalsiteservice.ca
Tower Hill Homes Seaton Inc.,"['8500 Leslie Street', 'Markham, ON', 'L3T 7M8']",Randolph Masters,416-361-1399,http://www.towerhillhomes.ca
Tower Hill Homes Seaton Inc.,"['8500 Leslie Street Suite 580', 'Markham, ON', 'M5H 2M5']","Randolph Masters Russell Masters, Avi Singer",416-361-1399,www.towerhill.ca
Town of Orangeville,"['87 Broadway', 'Orangeville, ON', 'L9W 1K2']",Lori Szarmes,(519) 941-0440,www.orangeville.ca
Town Square Developments Inc.,"['152 Kiloran Avenue', 'Woodbridge, ON', 'L4L 3M3']",Enzo Di Fonzo,905-850-9367,http://www.townsquaredevelopments.ca
Township of Woolwich,"['24 Church St. W.', 'Elmira, ON', 'N3B 2Z6']",Erin Wetzel,519-669-6042,www.woolwich.ca
Townwood Homes Inc.,"['1 Bradwick Drive', 'Concord, ON', 'L4K 2T4']",Tony Guglietti,905-669-1615,http://www.townwoodhomes.com
Trademark Homes,"['6320 Old Scugog Rd', 'Bowmanville, ON', 'L1C 6T6']",Anthony Camposeo,905-922-4175,www.trademarkbuilt.com
Trademark Homes,"['6320 Old Scugog Road', 'Bowmanville, ON', 'L1C 6T6']",Anthony Camposeo,905-922-4175,https://www.trademarkbuilt.com/
Trafalgar Engineering Ltd.,"['481 Morden Road', 'Oakville, ON', 'L6K 3W6']",Paul Cifoni,905-338-3366,N/A
Traine Construction & Development Ltd.,"['500-1708 Dolphin Ave', 'Kelowna, BC', 'V1Y 9S4']",Jeremy Vigue,250-215-0114,N/A
TransCanada Wood Products,"['7735 County Road 27', 'Innisfil, ON', 'L9J 0A4']",Richard,705-721-1116,N/A
Travelers Canada,"['165 University Avenue', 'Toronto, ON', 'M5H 3B9']",Howard Friedman,416-642-3735,http://www.travelerscanada.ca
Treasure Hill,"['101 Bradwick Drive', 'Vaughan, ON', 'L4K 1K5']",Joyce Burtnik,416-987-5500,treasurehill.com
Treasure Hill Home Corp.,"['1-1681 Langstaff Rd.', 'Vaughan, ON', 'L4K 5T3']",Nicholas Fidei Joran Weiner,416-987-5500,www.treasurehillhomes.com
Tremco Canada,"['27 Hooper Road Unit 10', 'Barrie, ON', 'L4N 9S3']",Scott Carpenter,705-726-9499,www.tremcoinc.com
Tremco Construction Products Group Inc,"['344 Coxmill Road', 'Barrie, ON', 'L4N 8Y3']",Clint Lindgren,888-786-7593,http://www.tuff-n-dri.com/canada
Trenton Paving Co. Ltd.,"['200-257 Coleman Street', 'Belleville, ON', 'K8P 3H9']",John Lanning,(613) 394-6196,trentonpaving.com
Tri-County Brick,"['320 Home Street', 'Stratford, ON', 'N5A 7C9']",Kevin Adams,519-273-5151,tricountybrick.com
Tribe Property Solutions Inc.,"['419-1155 West Pender Street', 'Vancouver, BC', 'V6E 2P4']",Lawrence Liu,888-773-8381,http://www.TribeTech.com
Tribute Communities,"['1815 Ironstone Manor, Unit 1', 'Pickering, ON', 'L1W 3W9']",Louise Foster,905-839-3500,www.mytribute.ca
Tribute Communities,"['1815 Ironstone Manor', 'Pickering, ON', 'L1W 3W9']",Steve Deveaux,905-839-3500,http://mytribute.ca
Tribute Springwater Limited Partnership,"['1-1815 Ironstone Manor', 'Pickering, ON', 'L1W 3W9']",Paulette Slater,905-839-3500,www.mytribute.ca
Trican Masonry Contractors Inc.,"['305 Iroquois Avenue', 'Mississauga, ON', 'L5G 1M8']",Avelino Fonseca,905-278-7800,http://www.tricanmasonry.com
Tricap Properties,"['8688 Woodbine Avenue', 'Markham, ON', 'L3R 8B9']",Jennifer Czapka,905-470-8777,http://www.tricapproperties.com
"Tricar Group, The","['3800 Colonel Talbot Road', 'London, ON', 'N6P 1H5']",Adam Carapella,519-652-8900,www.tricar.com
Tricon Residential,"['7 St. Thomas Street', 'Toronto, ON', 'M5S 2B7']",Claire MacLeod,416-928-4067,http://www.triconcapital.com
Tridel,"['4800 Dufferin Street', 'Downsview, ON', 'M3H 5S9']",Jim Ritchie,416-661-9290,http://www.tridel.com
Tridon Group,"['609 Williams Street', 'London, ON', 'N6B 3G1']",Don De Jong,519-690-0068,www.tridongroup.com
Tridon Group,"['#200-609 William Street', 'London, ON', 'N6B 3G1']",Don de Jong,519-690-0068,tridongroup.com
Trillium Steel,"['3232 Goldstein Rd.', 'Washago, ON', 'L0K 2B0']",Kyle Kane,705-331-2067,www.trilliumsteel.com
Trim Association of Ontario,"['53 Woodstream Boulevard', 'Woodbridge, ON', 'L4L 7Y8']",Carlo D'Ambrosio,905-856-1424,http://www.trimontario.ca
Trim Carpenter Supply,"['170 Brockport Drive', 'Toronto, ON', 'M9W 5C8']",Tim Van Wart,416-798-1994,http://www.trimsupply.ca
Trimart Corporation,"['3505 Laird Road', 'Mississauga, ON', 'L5L 5Y7']",R. Lloyd Martin,905-820-6711,http://www.trimart.ca
Trimatrix Construction Inc.,"['115B Saramia Crescent', 'Concord, ON', 'L4K 4P7']",Melissa Boam,905-856-5156,http://www.trimatrix.ca
Trimcor,"['159 Cardevco Road', 'Carp, ON', 'K0A 1L0']",Dave Safranski,613-831-2169,-
Trinison Management Corp.,"['8600 Dufferin Street', 'Vaughan, ON', 'L4K 5P5']",Colin McGregor,416-798-1127,http://www.trinison.com
Trinity Point Developments,"['8700 Dufferin Street', 'Vaughan, ON', 'L4K 4S6']",Julian Baldassarra,905-660-0141,http://www.TrinityPoint.com
Tripemco Insurance Group Limited,"['99 Hwy. #8', 'Stoney Creek, ON', 'L8G 1C1']",Ryan Botelho,(905) 664-2266,http://www.tripemco.com
Triple H Paving Stone Inc.,"['1859 Crumlin Road', 'London, ON', 'N5V 3B8']",Garry Hansford,519-452-1000,www.triplehpavingstone.com
Triple T Holdings Ltd.,"['235 Queen St', 'Peterborough, ON', 'K9J 7A9']",William (Bill) Turner,705-742-3338,www.tttholdings.com
Trisura Guarantee Insurance Company,"['Bay Adelaide Centre', 'Toronto, ON', 'M5H 2R2']",Steve Irwin,416-214-2555,http://www.trisura.com
Trolleybus Urban Development Inc.,"['4950 Yonge Street', 'Toronto, ON', 'M2N 6K1']",Doug Hochglaube,416-366-0088,http://www.trolleybusdevelopment.com
TRS Components Ltd.,"['16783 Thorndale Road', 'Thorndale, ON', 'N0M 2P0']",Chad Lambourn,519-461-1180,https://trs-mi.ca
TRS Components Ltd.,"['16783 Thorndale Road', 'Thorndale, ON', 'N0M 2P0']",Jeff Young,519-808-5324,www.trscomponents.ca
TRUbuild Inc.,"['348 Lakeshore Road East', 'Mississauga, ON', 'L5G1H5']",JT Bhabra,416-704-6381,http://www.trubuild.com
Trudel & Sons Roofing Ltd.,"['5 Paisley Lane', 'Stouffville, ON', 'L4A 7X4']",Richard Trudel,905-642-3515,-
Trudel & Sons Roofing Ltd.,"['5 Paisley Lane', 'Uxbridge, ON', 'L9P 0G5']",Richard Trudel,905-642-3515,http://www.trudelroofing.com
True North Eavestroughing,"['PO Box 12', 'Port Perry, ON', 'L9L 1A2']",John Whyte,905-982-1831,www.truenorthgutters.ca
True North Integration Ltd.,"['1807 Axminster Court', 'Ottawa, ON', 'K1C 1Z5']",Brandon Miller,613-618-3664,N/A
True Steel Security,"['230 Alder Street', 'Sudbury, ON', 'P3C 4J2']",Kevin Buckland,705-674-0116,www.truesteel.com
TRUEdotDESIGN,"['100 - 145 Spruce Street', 'Ottawa, ON', 'K1R 6P1']",Shelley True,613-800-8368,truedotdesign.com
Truesite,"['1120 Brevik Place', 'Mississauga, ON', 'L4W 3Y5']",Geoffrey Stoneham,416-223-6147,https://www.truesite.ca
Truong Ly Design Inc.,"['2 Bloor Street West', 'Toronto, ON', 'M4W 3L2']",Lilia Mcfarlane,647-628-6338,https://www.TruongLy.com
TRY Recycling Inc.,"['11110 Longwoods Road', 'Delaware, ON', 'N0L 1E0']",Jessica Fernandes,519-457-1566,www.tryrecycling.com
TSF - The Stone Fabricator Inc.,"['50 Slack Rd. Unit #5', 'Ottawa, ON', 'K2G 3N3']",Roldan Guerrero,613-225-1117,https://thestonefabricator.com/
TSP Safety Training,"['6 Marla Cres', 'London, ON', 'N6C 2N3']",Cam Edgar,519-671-5094,www.tsptraining.com
